category,press,title,pub_date,url
일간지,경향신문언론사 선정,“벌써 이렇게 더우면 7~8월은 어쩌나”···작년보다 빠른 서울 첫 폭염주의...,2023.06.18.,https://www.khan.co.kr/national/national-general/article/202306181722011
일간지,동아일보,"몸이 찌뿌둥하신가요? 공원으로, 문화체험장으로!",2023.06.20.,https://www.donga.com/news/Society/article/all/20230619/119833601/1
일간지,서울신문,구의역에 스마트도서관… 책 읽는 광진 착착[현장 행정],2023.06.21.,https://www.seoul.co.kr/news/newsView.php?id=20230621014003&wlog_tag3=naver
일간지,아시아투데이,"공사비 급증에 재건축 수주 꺼리는 건설사…""공급 부족"" 우려",2023.06.21.,https://www.asiatoday.co.kr/view.php?key=20230620010010105
일간지,한겨레,"광진구, 구의유수지 족구장 새단장…“2배 커진 잔디 운동장으로 재탄생”",2023.06.13.,http://www.seouland.com/arti/society/society_general/12572.html
일간지,서울신문,"발레☆들의 ‘별난 발레’… 빨리 보고 싶어, 발레하듯 ‘발쫑긋’",2023.06.22.,https://www.seoul.co.kr/news/newsView.php?id=20230622022002&wlog_tag3=naver
일간지,천지일보,"[현장] 김혜수X염정아의 워맨스, 그리고 조인성까지 단단한 팀워크로 만든 영...",2023.06.20.,https://www.newscj.com/news/articleView.html?idxno=3037792
일간지,전국매일신문,"광진구, 어린이보호구역 불법주정차 무인단속 CCTV 추가설치",2023.06.07.,https://www.jeonmae.co.kr/news/articleView.html?idxno=962124
일간지,국민일보,[포토] 한강공원 수영장 오늘 개장,2023.06.22.,https://news.kmib.co.kr/article/view.asp?arcid=0924308565&code=11131000&cp=nv
일간지,서울신문,‘50돌’ 어린이대공원에서 열리는 특별공연…‘월간대공원’,2023.06.16.,https://www.seoul.co.kr/news/newsView.php?id=20230615500249&wlog_tag3=naver
일간지,세계일보,"광진구, 스쿨존 불법주정차 단속 CCTV 추가 설치",2023.06.06.,http://www.segye.com/content/html/2023/06/06/20230606513434.html?OutUrl=naver
일간지,신아일보,"광진구 아차산 생태공원, ‘아차산 어울림정원’으로 새 단장",2023.06.01.,http://www.shinailbo.co.kr/news/articleView.html?idxno=1711318
일간지,한겨레,"달리와 핑크 플로이드의 결합, 가우디는 덤 [포토]",2023.06.14.,https://www.hani.co.kr/arti/culture/music/1095925.html
일간지,한국일보,"""롤모델은 BTS·엑소""...루네이트, 판타지오의 역작 될까 [종합]",2023.06.15.,https://www.hankookilbo.com/News/Read/A2023061515380003537?did=NA
일간지,아시아투데이,"[아투★현장] '콘크리트 유토피아', 이병헌·박서준·박보영이 선보일 블랙코...",2023.06.21.,https://www.asiatoday.co.kr/view.php?key=20230621010010810
일간지,국민일보,[새로 나온 책] 말씀 심는 아빠,2023.06.16.,https://news.kmib.co.kr/article/view.asp?arcid=0924307019&code=23111312&cp=nv
일간지,신아일보,"광진구, 제1차 외국인 주민과 다문화 가족 지원 협의회 개최",2023.05.31.,http://www.shinailbo.co.kr/news/articleView.html?idxno=1710596
일간지,조선일보언론사 선정,석달만에 악취 신고로 발견... 반지하서 고독사한 50대 남성,2023.06.10.,https://www.chosun.com/national/national_general/2023/06/10/KVVW37R5SJDZ7OJXWKF37JNVHY/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news
일간지,동아일보,최태원 “축구 세트플레이처럼 경영 시나리오 짜야”,2023.06.17.,https://www.donga.com/news/People/article/all/20230617/119809390/1
일간지,국민일보,"서울시, 패션·뷰티 집중한 청년취업사관학교 광진캠퍼스 개관",2023.05.31.,https://news.kmib.co.kr/article/view.asp?arcid=0018316284&code=61122011&cp=nv
일간지,조선일보언론사 선정,“내가 진짜 바둑이” 일제 때 멸종된 토종 삽살개 복원,2023.06.08.,https://www.chosun.com/national/national_general/2023/06/08/7YDW7A337BEGDFVXVAMQQ6CU24/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news
일간지,천지일보,"[현장] ""자신있게 봐달라고 할 수 있어""… 자신있는 이병헌의 영화 '콘크리트...",2023.06.21.,https://www.newscj.com/news/articleView.html?idxno=3038148
일간지,국민일보언론사 선정,[단독] 위기 징후에도 아무도 몰랐다… 50대男 고독사,2023.06.09.,https://news.kmib.co.kr/article/view.asp?arcid=0924306300&code=11131100&cp=nv
일간지,천지일보,"SK그룹, 확대경영회의 개최… 하반기 반도체·배터리 대응 전략 모색",2023.06.15.,https://www.newscj.com/news/articleView.html?idxno=3036373
일간지,서울신문,2012 버스노선 19일 변경… 보행 안전 생각한 광진,2023.06.15.,https://www.seoul.co.kr/news/newsView.php?id=20230615014003&wlog_tag3=naver
일간지,아시아투데이,"카카오게임즈, ‘우마무스메 프리티 더비’ 1주년 행사 성료",2023.06.12.,https://www.asiatoday.co.kr/view.php?key=20230612010005418
일간지,국민일보언론사 선정,"[단독] ‘쓰레기 냄샌줄…’ 50대 고독사, 석달간 아무도 몰랐다",2023.06.08.,https://news.kmib.co.kr/article/view.asp?arcid=0018343828&code=61121811&cp=nv
일간지,동아일보,집에서 차 시동 걸고 통풍시트 작동…'홈투카·카투홈' 서비스 써보니,2023.06.20.,https://www.donga.com/news/It/article/all/20230620/119856405/1
일간지,신아일보,“1인가구 위해 광진구가 다 가구”,2023.06.06.,http://www.shinailbo.co.kr/news/articleView.html?idxno=1713029
일간지,신아일보,"광진구, 주민합동 야간순찰로 안전 취약 지역 집중 점검",2023.06.11.,http://www.shinailbo.co.kr/news/articleView.html?idxno=1715415
일간지,국민일보,해외서 활동하는 한국 무용스타 초청공연…올해 20회째,2023.06.14.,https://news.kmib.co.kr/article/view.asp?arcid=0018359012&code=61171211&cp=nv
일간지,국민일보,빛과 음악으로 즐기는 … ‘달리 · 끝없는 수수께끼’,2023.06.14.,https://news.kmib.co.kr/article/view.asp?arcid=0018361183&code=61211411&cp=nv
일간지,아시아투데이,[포토] '돗자리 우산 쓰고',2023.06.14.,https://www.asiatoday.co.kr/view.php?key=20230614010006941
일간지,아시아투데이,[포토] '어제까지 있었는데...',2023.06.01.,https://www.asiatoday.co.kr/view.php?key=20230601010000428
일간지,아시아투데이,[포토] '아빠가 지켜줄게',2023.06.14.,https://www.asiatoday.co.kr/view.php?key=20230614010006892
일간지,아시아투데이,[포토] '비를 피하는 방법',2023.06.14.,https://www.asiatoday.co.kr/view.php?key=20230614010006897
일간지,아시아투데이,"[아투★현장] ""최고의 현장"" 김혜수·염정아·조인성, 해양범죄활극 '밀수'로...",2023.06.20.,https://www.asiatoday.co.kr/view.php?key=20230620010010055
일간지,아시아투데이,[포토] '너무 많이 내리는데',2023.06.14.,https://www.asiatoday.co.kr/view.php?key=20230614010006876
일간지,아시아투데이,[포토] 소나기에 멈춘 시민들,2023.06.14.,https://www.asiatoday.co.kr/view.php?key=20230614010006873
일간지,신아일보,"광진구, 1인가구 대상 ‘전‧월세 안심계약 도움 서비스’ 제공",2023.05.29.,http://www.shinailbo.co.kr/news/articleView.html?idxno=1709266
일간지,전국매일신문,"광진구의회 허은 의원, 구의회 최초 90일 출산 휴가",2023.05.26.,https://www.jeonmae.co.kr/news/articleView.html?idxno=960085
일간지,전국매일신문,"광진구, 행정안전부 재난관리평가 '우수기관' 선정…장관 표창",2023.05.24.,https://www.jeonmae.co.kr/news/articleView.html?idxno=959670
일간지,전국매일신문,"광진구, 취약계층 주거환경 개선 실무 협약 체결",2023.05.23.,https://www.jeonmae.co.kr/news/articleView.html?idxno=959326
일간지,전국매일신문,"광진구, 마약 원천 차단…청소년 유해업소 야간 합동 단속",2023.05.26.,https://www.jeonmae.co.kr/news/articleView.html?idxno=960211
일간지,신아일보,"광진구, ‘바퀴벌레 퇴치’ 여름맞이 집중 방역 개시",2023.06.06.,http://www.shinailbo.co.kr/news/articleView.html?idxno=1713333
일간지,신아일보,"구민들 마음건강 지키는 광진, 정신건강 상담비 지원",2023.06.22.,http://www.shinailbo.co.kr/news/articleView.html?idxno=1721331
일간지,전국매일신문,"광진구, 아차산 생태공원 '어울림정원'으로 새단장",2023.06.01.,https://www.jeonmae.co.kr/news/articleView.html?idxno=961188
일간지,전국매일신문,"광진구의회 광진 상공인 발전연구회, 전문가 초청 특강",2023.05.23.,https://www.jeonmae.co.kr/news/articleView.html?idxno=959444
일간지,신아일보,"롯데건설-서울 광진구, 취약계층 '주거환경 개선' 맞손",2023.05.23.,http://www.shinailbo.co.kr/news/articleView.html?idxno=1707602
일간지,신아일보,"'어르신과의 행복한 동행' 광진구, 구립 자양노인복지관 문 활짝",2023.05.25.,http://www.shinailbo.co.kr/news/articleView.html?idxno=1708491
일간지,신아일보,광진구의회 의원연구단체 ‘주민밀착형 전통시장 활성화 연구회’ 벤치마킹 위...,2023.05.22.,http://www.shinailbo.co.kr/news/articleView.html?idxno=1706784
일간지,아시아투데이,[포토] 소나기에 흠뻑 젖은 시민들,2023.06.14.,https://www.asiatoday.co.kr/view.php?key=20230614010006882
일간지,매일일보,"광진구, '하반기 동행일자리 사업' 참여자 282명 모집",2023.05.21.,http://www.m-i.kr/news/articleView.html?idxno=1015191
일간지,아시아투데이,[포토] 소나기에 막힌 배수구 뚫는 시민,2023.06.14.,https://www.asiatoday.co.kr/view.php?key=20230614010006901
일간지,아시아투데이,[포토] 유모차 끌고 소나기 피하는 시민,2023.06.14.,https://www.asiatoday.co.kr/view.php?key=20230614010006887
일간지,천지일보,"롯데건설, 광진구와 취약계층 주거환경 개선 위해 '맞손'",2023.05.23.,https://www.newscj.com/news/articleView.html?idxno=3029962
일간지,전국매일신문,"광진구, 혼인·출생신고 축하카드 선물…태극기도 증정",2023.05.19.,https://www.jeonmae.co.kr/news/articleView.html?idxno=958734
일간지,문화일보,"어린이들 맘놓고 뛰어놀도록… 광진구, 매월 놀이터 안전점검",2023.06.05.,https://www.munhwa.com/news/view.html?no=2023060501071227163001
일간지,신아일보,"광진구, 30일까지 ‘하반기 동행일자리 사업’ 참여자 모집",2023.05.21.,http://www.shinailbo.co.kr/news/articleView.html?idxno=1706054
일간지,전국매일신문,"광진구, 새마을 방역봉사대 발진식…10월까지 방역 활동",2023.05.16.,https://www.jeonmae.co.kr/news/articleView.html?idxno=957911
일간지,서울신문,"김영옥 서울시의원, ‘광진구 1인가구지원센터’ 현장 방문",2023.05.16.,https://www.seoul.co.kr/news/newsView.php?id=20230516500062&wlog_tag3=naver
일간지,서울신문,“어른으로서 첫걸음 응원” 광진구 전통 성년례,2023.05.16.,https://www.seoul.co.kr/news/newsView.php?id=20230516012003&wlog_tag3=naver
일간지,신아일보,제11회 광진구 전통 성년례 개최,2023.05.15.,http://www.shinailbo.co.kr/news/articleView.html?idxno=1703115
일간지,한겨레,"광진구, 롯데건설과 취약계층 아홉 가구 집수리",2023.05.23.,http://www.seouland.com/arti/society/society_general/12380.html
일간지,전국매일신문,"광진구, 스마트 재난대응체계 구축…24시간 안전 광진 조성",2023.05.18.,https://www.jeonmae.co.kr/news/articleView.html?idxno=958449
일간지,전국매일신문,"광진구 ""제5회 명품한강 장미축제 놀러오세요""",2023.05.13.,https://www.jeonmae.co.kr/news/articleView.html?idxno=957274
일간지,전국매일신문,"광진구, 제28회 구민의날 기념식…구민대상 시상",2023.05.17.,https://www.jeonmae.co.kr/news/articleView.html?idxno=958157
일간지,전국매일신문,"광진구, 취약계층 2000가구 냉난방비 선제적 지원",2023.05.11.,https://www.jeonmae.co.kr/news/articleView.html?idxno=957022
일간지,내일신문,엄마아빠 토요일 근무 편해졌다,2023.06.09.,http://www.naeil.com/news_view/?id_art=463328
일간지,전국매일신문,"광진구, 광진문화원과 함께 전통 성년례 재현",2023.05.15.,https://www.jeonmae.co.kr/news/articleView.html?idxno=957603
일간지,전국매일신문,"광진구, 저소득 어르신 3500명 효꾸러미 전달…유공자 표창",2023.05.09.,https://www.jeonmae.co.kr/news/articleView.html?idxno=956397
일간지,신아일보,광진구가 쏜다…‘청년포털’ 오픈 기념 구독 이벤트 실시,2023.05.07.,http://www.shinailbo.co.kr/news/articleView.html?idxno=1699032
일간지,내일신문,"세종대, 광진구 다문화 청년을 위한 '취업 한국어 캠프' 진행",2023.05.11.,http://www.naeil.com/news_view/?id_art=460447
일간지,한겨레,"광진구, 취약층 주거개선 위해 기업·복지재단 등과 ‘맞손’",2023.05.25.,http://www.seouland.com/arti/society/society_general/12422.html
일간지,아시아투데이,[포토] 퍼붓는 소나기에 발걸음 멈춘 시민들,2023.06.14.,https://www.asiatoday.co.kr/view.php?key=20230614010006870
일간지,한겨레,"광진구, 영업용 음식물 수거용기 무상 교체",2023.05.04.,http://www.seouland.com/arti/society/society_general/12178.html
일간지,전국매일신문,"광진구, 구청 홈페이지 '청년포털' 개설",2023.05.04.,https://www.jeonmae.co.kr/news/articleView.html?idxno=955737
일간지,문화일보,"광진구, 구청 홈페이지 ‘청년포털’ 개설…구독 이벤트 진행",2023.05.09.,https://www.munhwa.com/news/view.html?no=2023050901039927163001
일간지,전국매일신문,"광진구, 재난안전종합상황실 문 열었다…연중 24시간 가동",2023.05.03.,https://www.jeonmae.co.kr/news/articleView.html?idxno=955432
일간지,천지일보,"세종대, 광진구 다문화 청년 위한 '취업 한국어 캠프' 진행",2023.05.08.,https://www.newscj.com/news/articleView.html?idxno=3025335
일간지,전국매일신문,"김경호 광진구청장, '청년의 오늘을 함께 소통하는 광진' 건국대 특강",2023.05.02.,https://www.jeonmae.co.kr/news/articleView.html?idxno=955161
일간지,문화일보,선별 검사소도 “굿바이”,2023.06.01.,https://www.munhwa.com/news/view.html?no=2023060101071218316001
일간지,아시아투데이,"광진구, 어린이대공원 내 팝업놀이터 개최",2023.05.13.,https://www.asiatoday.co.kr/view.php?key=20230513010006946
일간지,세계일보,"광진구, 영업용 음식물 수거 용기 무상 교체",2023.05.04.,http://www.segye.com/content/html/2023/05/04/20230504519141.html?OutUrl=naver
일간지,서울신문,"박강산 서울시의원, 광진청년 토론회 개최",2023.06.05.,https://www.seoul.co.kr/news/newsView.php?id=20230605500057&wlog_tag3=naver
일간지,전국매일신문,"광진구, 공공분야 일자리 근로자 채용 표준안 시행",2023.04.28.,https://www.jeonmae.co.kr/news/articleView.html?idxno=954630
일간지,전국매일신문,"광진구, 노후·훼손 자전거 보관대 2498곳 새단장",2023.04.27.,https://www.jeonmae.co.kr/news/articleView.html?idxno=954414
일간지,신아일보,"광진구, ‘2023 광진 반함 축제’로 놀러 오세요",2023.05.10.,http://www.shinailbo.co.kr/news/articleView.html?idxno=1700938
일간지,신아일보,"광진구, ‘교통환경설계’ 업무협약 체결",2023.04.26.,http://www.shinailbo.co.kr/news/articleView.html?idxno=1694051
일간지,전국매일신문,"광진구, 서울동화축제 내달 6일~7일 개최",2023.04.25.,https://www.jeonmae.co.kr/news/articleView.html?idxno=953825
일간지,전국매일신문,"광진구, CCTV 통합관제센터 '흥미진진 안전광진' 운영",2023.04.21.,https://www.jeonmae.co.kr/news/articleView.html?idxno=953225
일간지,한겨레,"광진구, 동양하루살이 살충기 증설…11월까지 가동",2023.05.17.,http://www.seouland.com/arti/society/society_general/12310.html
일간지,신아일보,"광진구의회, 의원연구단체 ‘광진구의회 문화복지 연구단체’ 발족식 개최",2023.04.20.,http://www.shinailbo.co.kr/news/articleView.html?idxno=1691797
